a,b,theta,A1,A2,cx,cy,cz,E,E_p,E_t,machine_type,status,file_name,E_i0,E_ip1,E_ip2,E_it1,E_it2,E_it3,E_it4
5.9,8.2,74.0,-16.0,32.0,0.0,-2.2,7.2,-35.98589252633974,-3.890077562246006,-4.700997440057108,2,Done,naphthalene_A1=-16_A2=32_a=5.9_b=8.2_theta=74.0_cx=0.0_cy=-2.2_cz=7.2.log,-0.7562819547019899,-0.1592513702926226,-0.11689946544356646,-1.7943353520531673,-0.039885163132566966,-0.039885163132566966,-1.7943353520531673
5.9,8.2,74.0,-16.0,32.0,0.0,0.5,7.5,-34.72399125155061,-3.890077562246006,-4.700997440057108,2,Done,naphthalene_A1=-16_A2=32_a=5.9_b=8.2_theta=74.0_cx=0.0_cy=0.5_cz=7.5.log,-2.0145047656842507,-0.13611946924356744,-0.3006582388188689,-0.6119326917978469,-0.197387663036352,-0.197387663036352,-0.6119326917978469
5.9,8.2,74.5,-17.0,32.0,0.0,-2.9,7.3,-34.86616619222332,-3.8673623278154974,-4.685486020403914,1,Done,naphthalene_A1=-17_A2=32_a=5.9_b=8.2_theta=74.5_cx=0.0_cy=-2.9_cz=7.3.log,-0.4876041354145855,-0.13784763170406222,-0.07708583847852424,-1.7237523996736854,-0.02235316127189435,-0.02235316127189435,-1.7237523996736854
5.9,8.2,74.5,-17.0,32.0,0.0,0.5,7.5,-34.66735972929746,-3.8673623278154974,-4.685486020403914,1,Done,naphthalene_A1=-17_A2=32_a=5.9_b=8.2_theta=74.5_cx=0.0_cy=0.5_cz=7.5.log,-2.0148379734600894,-0.13302647246746346,-0.3052095688180998,-0.6226173045579344,-0.1985184360819403,-0.1985184360819403,-0.6226173045579344
5.9,8.3,74.0,-18.0,32.0,0.0,-3.0,7.3,-34.492583134095185,-3.879953315947205,-4.644979622418759,1,Done,naphthalene_A1=-18_A2=32_a=5.9_b=8.3_theta=74.0_cx=0.0_cy=-3.0_cz=7.3.log,-0.4802704261383042,-0.13009662821423262,-0.07223706872900948,-1.6758689941198102,-0.021018447470851243,-0.021018447470851243,-1.6758689941198102
5.9,8.3,74.0,-18.0,32.0,0.0,0.4,7.5,-34.612113748677075,-3.879953315947205,-4.644979622418759,2,Done,naphthalene_A1=-18_A2=32_a=5.9_b=8.3_theta=74.0_cx=0.0_cy=0.4_cz=7.5.log,-2.044091862102505,-0.12894514738582075,-0.2988842680933885,-0.6452164496004116,-0.1868950683856383,-0.1868950683856383,-0.6452164496004116
5.9,8.3,74.5,-19.0,32.0,0.0,-3.0,7.3,-34.19567050214391,-3.8418772642035037,-4.618629222473828,1,Done,naphthalene_A1=-19_A2=32_a=5.9_b=8.3_theta=74.5_cx=0.0_cy=-3.0_cz=7.3.log,-0.4842814700095914,-0.1285579736577347,-0.07342431752476841,-1.6448367421107832,-0.02138114825356752,-0.02138114825356752,-1.6448367421107832
5.9,8.3,74.5,-19.0,32.0,0.0,0.4,7.4,-34.60253669111989,-3.841877264203504,-4.618629222473828,2,Done,naphthalene_A1=-19_A2=32_a=5.9_b=8.3_theta=74.5_cx=0.0_cy=0.4_cz=7.4.log,-2.0305432938039303,-0.1361709250486456,-0.3191032677423209,-0.6702189581119455,-0.1979386167949997,-0.1979386167949997,-0.6702189581119455
5.9,8.5,64.5,0.0,32.0,0.0,-3.0,7.2,-33.79746144160163,-3.608258428692352,-4.392504111514427,2,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.5_theta=64.5_cx=0.0_cy=-3.0_cz=7.2.log,-0.4047163395443931,-0.17301642964594066,-0.05143260210752487,-1.924756402964704,-0.013392945926170796,-0.013392945926170796,-1.924756402964704
5.9,8.5,64.5,0.0,32.0,0.0,0.9,7.4,-33.383560865186155,-3.608258428692352,-4.392504111514427,1,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.5_theta=64.5_cx=0.0_cy=0.9_cz=7.4.log,-2.3140843147411942,-0.227222625981085,-0.25215673592174426,-0.5370770237932447,-0.21544802832067944,-0.21544802832067944,-0.5370770237932447
5.8,8.4,64.0,0.0,32.0,0.0,-2.9,7.2,-33.47590900212526,-3.641646353236865,-4.243459818768315,1,Done,naphthalene_A1=0_A2=32_a=5.8_b=8.4_theta=64.0_cx=0.0_cy=-2.9_cz=7.2.log,-0.4350100122974254,-0.1860573425074108,-0.0552579031791538,-1.9508947044669185,-0.01563692168565467,-0.01563692168565467,-1.9508947044669185
5.8,8.4,64.0,0.0,32.0,0.0,1.0,7.4,-33.01620772632305,-3.641646353236865,-4.243459818768315,2,Done,naphthalene_A1=0_A2=32_a=5.8_b=8.4_theta=64.0_cx=0.0_cy=1.0_cz=7.4.log,-2.2943196323467414,-0.24925826716935265,-0.2673004347016104,-0.5467701708548702,-0.2375595982302912,-0.2375595982302912,-0.5467701708548702
5.8,8.4,64.5,0.0,32.0,0.0,-2.9,7.2,-33.493988820235245,-3.5630795912584285,-4.291571010486223,2,Done,naphthalene_A1=0_A2=32_a=5.8_b=8.4_theta=64.5_cx=0.0_cy=-2.9_cz=7.2.log,-0.4287204795982689,-0.1878062128671445,-0.056655995431356125,-1.9485798200184945,-0.015215234976494685,-0.015215234976494685,-1.9485798200184945
5.8,8.4,64.5,0.0,32.0,0.0,1.0,7.4,-33.06417584582232,-3.5630795912584285,-4.291571010486223,2,Done,naphthalene_A1=0_A2=32_a=5.8_b=8.4_theta=64.5_cx=0.0_cy=1.0_cz=7.4.log,-2.304171539319213,-0.249952293233946,-0.2695475479704328,-0.545249086630065,-0.23584837844828144,-0.23584837844828144,-0.545249086630065
5.8,8.4,65.0,0.0,32.0,0.0,-2.9,7.2,-33.43926743813791,-3.4590541209909134,-4.334171409311239,2,Done,naphthalene_A1=0_A2=32_a=5.8_b=8.4_theta=65.0_cx=0.0_cy=-2.9_cz=7.2.log,-0.4225664889672771,-0.1894647218286991,-0.058091110724490136,-1.9462574055360164,-0.014799823431530969,-0.014799823431530969,-1.9462574055360164
5.8,8.4,65.0,0.0,32.0,0.0,1.0,7.4,-33.03721801599022,-3.4590541209909134,-4.334171409311239,2,Done,naphthalene_A1=0_A2=32_a=5.8_b=8.4_theta=65.0_cx=0.0_cy=1.0_cz=7.4.log,-2.312821764673572,-0.2508031967445277,-0.2718053290736861,-0.5437242372718174,-0.2341666516731493,-0.2341666516731493,-0.5437242372718174
5.8,8.5,64.0,0.0,32.0,0.0,-3.0,7.2,-33.67763966170605,-3.6416463532368653,-4.313165512052365,2,Done,naphthalene_A1=0_A2=32_a=5.8_b=8.5_theta=64.0_cx=0.0_cy=-3.0_cz=7.2.log,-0.41077557613607496,-0.1818429853301496,-0.051428209582809366,-1.9500343882828013,-0.013363452948397024,-0.013363452948397024,-1.9500343882828013
5.8,8.5,64.0,0.0,32.0,0.0,0.9,7.4,-33.23550490126945,-3.641646353236865,-4.313165512052365,2,Done,naphthalene_A1=0_A2=32_a=5.8_b=8.5_theta=64.0_cx=0.0_cy=0.9_cz=7.4.log,-2.308341343246866,-0.249108919815626,-0.2621517151710577,-0.5472539811162278,-0.21783256641356274,-0.21783256641356274,-0.5472539811162278
5.8,8.5,64.5,0.0,32.0,0.0,-3.0,7.2,-33.63943936349824,-3.5630795912584285,-4.347196006972808,2,Done,naphthalene_A1=0_A2=32_a=5.8_b=8.5_theta=64.5_cx=0.0_cy=-3.0_cz=7.2.log,-0.4047163395443931,-0.18351027939934286,-0.052783003717195236,-1.9476554978464264,-0.012963729095645249,-0.012963729095645249,-1.9476554978464264
5.8,8.5,64.5,0.0,32.0,0.0,0.9,7.4,-33.21872528374661,-3.5630795912584285,-4.347196006972808,2,Done,naphthalene_A1=0_A2=32_a=5.8_b=8.5_theta=64.5_cx=0.0_cy=0.9_cz=7.4.log,-2.3140843147411942,-0.2500144166988321,-0.2644189088023268,-0.5454856578435283,-0.21620104036992416,-0.21620104036992416,-0.5454856578435283
5.8,8.5,65.0,0.0,32.0,0.0,-3.0,7.2,-33.53041954082437,-3.4590541209909134,-4.3762252470769445,2,Done,naphthalene_A1=0_A2=32_a=5.8_b=8.5_theta=65.0_cx=0.0_cy=-3.0_cz=7.2.log,-0.3987794674467296,-0.18507968191988766,-0.05417356576072052,-1.945266567257932,-0.012569652812089771,-0.012569652812089771,-1.945266567257932
5.8,8.5,65.0,0.0,32.0,0.0,1.0,7.4,-33.169178349431604,-3.4590541209909134,-4.3762252470769445,2,Done,naphthalene_A1=0_A2=32_a=5.8_b=8.5_theta=65.0_cx=0.0_cy=1.0_cz=7.4.log,-2.312821764673572,-0.2508031967445277,-0.2718053290736861,-0.5413327967107762,-0.2274943378288299,-0.2274943378288299,-0.5413327967107762
5.8,8.6,64.0,0.0,32.0,0.0,-3.1,7.2,-33.694139409810305,-3.6416463532368653,-4.338861419149906,2,Done,naphthalene_A1=0_A2=32_a=5.8_b=8.6_theta=64.0_cx=0.0_cy=-3.1_cz=7.2.log,-0.38799508061492816,-0.17761984304524958,-0.047747235919814564,-1.9458595641481224,-0.011309612746117637,-0.011309612746117637,-1.9458595641481224
5.8,8.6,64.0,0.0,32.0,0.0,0.9,7.4,-33.31122025800869,-3.6416463532368653,-4.338861419149906,2,Done,naphthalene_A1=0_A2=32_a=5.8_b=8.6_theta=64.0_cx=0.0_cy=0.9_cz=7.4.log,-2.308341343246866,-0.249108919815626,-0.2621517151710577,-0.5467701708548702,-0.21154930876218714,-0.21154930876218714,-0.5467701708548702
5.8,8.6,64.5,0.0,32.0,0.0,-3.1,7.2,-33.60711632319726,-3.5630795912584285,-4.360679941775744,2,Done,naphthalene_A1=0_A2=32_a=5.8_b=8.6_theta=64.5_cx=0.0_cy=-3.1_cz=7.2.log,-0.382204418303445,-0.17919865826843304,-0.04905873181996867,-1.943398470000829,-0.010929969197604805,-0.010929969197604805,-1.943398470000829
5.8,8.6,64.5,0.0,32.0,0.0,0.9,7.4,-33.24669716949575,-3.5630795912584285,-4.360679941775744,2,Done,naphthalene_A1=0_A2=32_a=5.8_b=8.6_theta=64.5_cx=0.0_cy=0.9_cz=7.4.log,-2.3140843147411942,-0.2500144166988321,-0.2644189088023268,-0.545249086630065,-0.20994664821773767,-0.20994664821773767,-0.545249086630065
5.8,8.6,65.0,0.0,32.0,0.0,-3.1,7.2,-33.45146999764256,-3.4590541209909134,-4.378035613364773,2,Done,naphthalene_A1=0_A2=32_a=5.8_b=8.6_theta=65.0_cx=0.0_cy=-3.1_cz=7.2.log,-0.3765649858978577,-0.1806789543479681,-0.05040662328246981,-1.9409229430602863,-0.01055660072597675,-0.01055660072597675,-1.9409229430602863
5.8,8.6,65.0,0.0,32.0,0.0,0.9,7.4,-33.111931866500534,-3.4590541209909134,-4.378035613364773,2,Done,naphthalene_A1=0_A2=32_a=5.8_b=8.6_theta=65.0_cx=0.0_cy=0.9_cz=7.4.log,-2.318874098593369,-0.2510742811136879,-0.2666892399429344,-0.5437242372718174,-0.20837724566808905,-0.20837724566808905,-0.5437242372718174
5.9,8.4,64.0,0.0,32.0,0.0,-2.9,7.2,-33.68022500281222,-3.638983200769872,-4.3228235184797095,2,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.4_theta=64.0_cx=0.0_cy=-2.9_cz=7.2.log,-0.4350100122974254,-0.17507968260906634,-0.05377760698320344,-1.9297287921363024,-0.016078688757261258,-0.016078688757261258,-1.9297287921363024
5.9,8.4,64.0,0.0,32.0,0.0,1.0,7.4,-33.2169782955898,-3.638983200769872,-4.3228235184797095,2,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.4_theta=64.0_cx=0.0_cy=1.0_cz=7.4.log,-2.2943196323467414,-0.22662147146184,-0.2547891403082758,-0.5374792577349581,-0.2365850752394181,-0.2365850752394181,-0.5374792577349581
5.9,8.4,64.5,0.0,32.0,0.0,-2.9,7.2,-33.75081234809477,-3.608258428692352,-4.359931949933524,2,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.4_theta=64.5_cx=0.0_cy=-2.9_cz=7.2.log,-0.4287204795982689,-0.1768913039122708,-0.0551713066524826,-1.9275933755852748,-0.01565700207720511,-0.01565700207720511,-1.9275933755852748
5.9,8.4,64.5,0.0,32.0,0.0,1.0,7.4,-33.31629179406445,-3.608258428692352,-4.359931949933524,2,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.4_theta=64.5_cx=0.0_cy=1.0_cz=7.4.log,-2.304171539319213,-0.2271824654308148,-0.2569126341841184,-0.5359851565153804,-0.2348933082539588,-0.2348933082539588,-0.5359851565153804
5.9,8.4,65.0,0.0,32.0,0.0,-2.9,7.2,-33.76527394342702,-3.5592191497562453,-4.392131997999969,2,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.4_theta=65.0_cx=0.0_cy=-2.9_cz=7.2.log,-0.4225664889672771,-0.1786119363969192,-0.05660014698514715,-1.925446036446374,-0.015241590357618406,-0.015241590357618406,-1.925446036446374
5.9,8.4,65.0,0.0,32.0,0.0,1.0,7.4,-33.35733973304741,-3.5592191497562453,-4.392131997999969,2,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.4_theta=65.0_cx=0.0_cy=1.0_cz=7.4.log,-2.312821764673572,-0.2279009643243625,-0.2590285979094915,-0.534486662625568,-0.233231034304481,-0.233231034304481,-0.534486662625568
5.9,8.5,64.0,0.0,32.0,0.0,-3.0,7.2,-33.777372335782275,-3.638983200769872,-4.3680418891017325,2,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.5_theta=64.0_cx=0.0_cy=-3.0_cz=7.2.log,-0.41077557613607496,-0.17129265965195373,-0.05008031806210056,-1.9269420202472247,-0.01379329728661105,-0.01379329728661105,-1.9269420202472247
5.9,8.5,64.0,0.0,32.0,0.0,0.9,7.4,-33.34321322734468,-3.638983200769872,-4.3680418891017325,2,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.5_theta=64.0_cx=0.0_cy=0.9_cz=7.4.log,-2.308341343246866,-0.2264545538346283,-0.2499805311672389,-0.5388233841804322,-0.21705821904470213,-0.21705821904470213,-0.5388233841804322
5.9,8.5,65.0,0.0,32.0,0.0,-3.0,7.2,-33.76340772851836,-3.5592191497562453,-4.412563096091618,2,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.5_theta=65.0_cx=0.0_cy=-3.0_cz=7.2.log,-0.3987794674467296,-0.1746498382417485,-0.05281877174274996,-1.9225563528307248,-0.012998869613511488,-0.012998869613511488,-1.9225563528307248
5.9,8.5,65.0,0.0,32.0,0.0,0.9,7.4,-33.36817683023401,-3.5592191497562453,-4.412563096091618,2,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.5_theta=65.0_cx=0.0_cy=0.9_cz=7.4.log,-2.318874098593369,-0.2281456931959837,-0.2543222729000263,-0.5353306635224726,-0.21386984072159976,-0.21386984072159976,-0.5353306635224726
5.9,8.6,64.0,0.0,32.0,0.0,-3.1,7.2,-33.70520868583117,-3.638983200769872,-4.3729521548666535,2,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.6_theta=64.0_cx=0.0_cy=-3.1_cz=7.2.log,-0.38799508061492816,-0.16747739881975576,-0.046524218923877925,-1.9211337876622565,-0.01172627936466597,-0.01172627936466597,-1.9211337876622565
5.9,8.6,64.0,0.0,32.0,0.0,0.9,7.4,-33.33260328823235,-3.638983200769872,-4.3729521548666535,2,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.6_theta=64.0_cx=0.0_cy=0.9_cz=7.4.log,-2.308341343246866,-0.2264545538346283,-0.2499805311672389,-0.5374792577349581,-0.2108395949471742,-0.2108395949471742,-0.5374792577349581
5.9,8.6,64.5,0.0,32.0,0.0,-3.1,7.2,-33.682082432555035,-3.608258428692352,-4.386586692155107,2,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.6_theta=64.5_cx=0.0_cy=-3.1_cz=7.2.log,-0.382204418303445,-0.16911833762424067,-0.04783508728723973,-1.918879144242965,-0.011346635787049308,-0.011346635787049308,-1.918879144242965
5.9,8.6,64.5,0.0,32.0,0.0,0.9,7.4,-33.33075966418255,-3.608258428692352,-4.386586692155107,2,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.6_theta=64.5_cx=0.0_cy=0.9_cz=7.4.log,-2.3140843147411942,-0.227222625981085,-0.25215673592174426,-0.5359851565153804,-0.20925701470696367,-0.20925701470696367,-0.5359851565153804
5.9,8.6,65.0,0.0,32.0,0.0,-3.1,7.2,-33.606919285026386,-3.5592191497562453,-4.396333804994358,2,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.6_theta=65.0_cx=0.0_cy=-3.1_cz=7.2.log,-0.3765649858978577,-0.1706714247702621,-0.04917984129860997,-1.9166050480562264,-0.010973267344525084,-0.010973267344525084,-1.9166050480562264
5.9,8.6,65.0,0.0,32.0,0.0,0.9,7.4,-33.27523004938849,-3.5592191497562453,-4.396333804994358,2,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.6_theta=65.0_cx=0.0_cy=0.9_cz=7.4.log,-2.318874098593369,-0.2281456931959837,-0.2543222729000263,-0.534486662625568,-0.20770643750438467,-0.20770643750438467,-0.534486662625568
6.0,8.4,64.0,0.0,32.0,0.0,-2.9,7.2,-33.585906485444866,-3.5320115711656404,-4.381457425421103,2,Done,naphthalene_A1=0_A2=32_a=6.0_b=8.4_theta=64.0_cx=0.0_cy=-2.9_cz=7.2.log,-0.4350100122974254,-0.16456261498387906,-0.052358806889969856,-1.9065297475026453,-0.016517945769010108,-0.016517945769010108,-1.9065297475026453
6.0,8.4,64.0,0.0,32.0,0.0,0.9,7.4,-33.108021224848926,-3.5320115711656404,-4.381457425421103,2,Done,naphthalene_A1=0_A2=32_a=6.0_b=8.4_theta=64.0_cx=0.0_cy=0.9_cz=7.4.log,-2.308341343246866,-0.2061928834300488,-0.2383000600384549,-0.5305822953814641,-0.22254265646915888,-0.22254265646915888,-0.5305822953814641
6.0,8.4,64.5,0.0,32.0,0.0,-2.9,7.2,-33.68079854687676,-3.532351681496948,-4.408872082276503,2,Done,naphthalene_A1=0_A2=32_a=6.0_b=8.4_theta=64.5_cx=0.0_cy=-2.9_cz=7.2.log,-0.4287204795982689,-0.1664162795059383,-0.0537462315405719,-1.9046145869069733,-0.016095631464850157,-0.016095631464850157,-1.9046145869069733
6.0,8.4,64.5,0.0,32.0,0.0,0.9,7.4,-33.22083999204915,-3.532351681496948,-4.408872082276503,2,Done,naphthalene_A1=0_A2=32_a=6.0_b=8.4_theta=64.5_cx=0.0_cy=0.9_cz=7.4.log,-2.3140843147411942,-0.2068059606826864,-0.2403915509348735,-0.5285974811995402,-0.2209236806083936,-0.2209236806083936,-0.5285974811995402
6.0,8.4,65.0,0.0,32.0,0.0,-2.9,7.2,-33.733959939330816,-3.5204189513460733,-4.431959430221467,2,Done,naphthalene_A1=0_A2=32_a=6.0_b=8.4_theta=65.0_cx=0.0_cy=-2.9_cz=7.2.log,-0.4225664889672771,-0.16818585770670325,-0.055166914127767086,-1.9026806011097503,-0.015680847427574918,-0.015680847427574918,-1.9026806011097503
6.0,8.4,65.0,0.0,32.0,0.0,1.0,7.4,-33.333441641763784,-3.5204189513460733,-4.431959430221467,2,Done,naphthalene_A1=0_A2=32_a=6.0_b=8.4_theta=65.0_cx=0.0_cy=1.0_cz=7.4.log,-2.312821764673572,-0.2073958201217465,-0.2468856518389657,-0.5253858850337565,-0.2322540011955425,-0.2322540011955425,-0.5253858850337565
6.0,8.5,64.0,0.0,32.0,0.0,-3.0,7.2,-33.58909549121745,-3.5320115711656404,-4.404637017316418,2,Done,naphthalene_A1=0_A2=32_a=6.0_b=8.5_theta=64.0_cx=0.0_cy=-3.0_cz=7.2.log,-0.41077557613607496,-0.1611633933498524,-0.04879078496014698,-1.902046188566601,-0.01422000411548652,-0.01422000411548652,-1.902046188566601
6.0,8.5,64.0,0.0,32.0,0.0,0.9,7.4,-33.175388187984936,-3.5320115711656404,-4.404637017316418,2,Done,naphthalene_A1=0_A2=32_a=6.0_b=8.5_theta=64.0_cx=0.0_cy=0.9_cz=7.4.log,-2.308341343246866,-0.2061928834300488,-0.2383000600384549,-0.5305408796411939,-0.2162462210981176,-0.2162462210981176,-0.5305408796411939
6.0,8.5,64.5,0.0,32.0,0.0,-3.0,7.2,-33.639039011788554,-3.532351681496948,-4.420781594555592,2,Done,naphthalene_A1=0_A2=32_a=6.0_b=8.5_theta=64.5_cx=0.0_cy=-3.0_cz=7.2.log,-0.4047163395443931,-0.162933599029202,-0.0501374215236865,-1.900088357331697,-0.013820280262734741,-0.013820280262734741,-1.900088357331697
6.0,8.5,64.5,0.0,32.0,0.0,0.9,7.4,-33.24434651667252,-3.532351681496948,-4.420781594555592,2,Done,naphthalene_A1=0_A2=32_a=6.0_b=8.5_theta=64.5_cx=0.0_cy=0.9_cz=7.4.log,-2.3140843147411942,-0.2068059606826864,-0.2403915509348735,-0.5288321699190419,-0.21465611076564528,-0.21465611076564528,-0.5288321699190419
6.0,8.5,65.0,0.0,32.0,0.0,-3.0,7.2,-33.6491532176733,-3.5204189513460733,-4.4330833006533785,2,Done,naphthalene_A1=0_A2=32_a=6.0_b=8.5_theta=65.0_cx=0.0_cy=-3.0_cz=7.2.log,-0.3987794674467296,-0.16462222841801122,-0.05151731596561149,-1.898109190718969,-0.013426831457763909,-0.013426831457763909,-1.898109190718969
6.0,8.5,65.0,0.0,32.0,0.0,0.9,7.4,-33.27188165613916,-3.5204189513460733,-4.4330833006533785,2,Done,naphthalene_A1=0_A2=32_a=6.0_b=8.5_theta=65.0_cx=0.0_cy=0.9_cz=7.4.log,-2.318874098593369,-0.20756650279508904,-0.2424742566072382,-0.5271209502534475,-0.21309925845707767,-0.21309925845707767,-0.5271209502534475
6.0,8.6,64.0,0.0,32.0,0.0,-3.0,7.1,-33.94100309873466,-3.5320115711656404,-4.3910991165903415,2,Done,naphthalene_A1=0_A2=32_a=6.0_b=8.6_theta=64.0_cx=0.0_cy=-3.0_cz=7.1.log,-0.4341936217970215,-0.1691666558617726,-0.05055471562081948,-1.9869765294133688,-0.014211846457328647,-0.014211846457328647,-1.9869765294133688
6.0,8.6,64.0,0.0,32.0,0.0,0.9,7.4,-33.08765224984382,-3.5320115711656404,-4.3910991165903415,2,Done,naphthalene_A1=0_A2=32_a=6.0_b=8.6_theta=64.0_cx=0.0_cy=0.9_cz=7.4.log,-2.308341343246866,-0.2061928834300488,-0.2383000600384549,-0.5282994139124639,-0.21009160301764496,-0.21009160301764496,-0.5282994139124639
6.0,8.6,64.5,0.0,32.0,0.0,-3.0,7.1,-33.95058141159825,-3.532351681496948,-4.3977187195851,2,Done,naphthalene_A1=0_A2=32_a=6.0_b=8.6_theta=64.5_cx=0.0_cy=-3.0_cz=7.1.log,-0.4277001483715139,-0.17102345789317042,-0.0519697506679222,-1.9846045416488776,-0.013799572450807318,-0.013799572450807318,-1.9846045416488776
6.0,8.6,64.5,0.0,32.0,0.0,0.9,7.4,-33.11964270984754,-3.532351681496948,-4.3977187195851,2,Done,naphthalene_A1=0_A2=32_a=6.0_b=8.6_theta=64.5_cx=0.0_cy=0.9_cz=7.4.log,-2.3140843147411942,-0.2068059606826864,-0.2403915509348735,-0.5268461008381564,-0.2085291031107772,-0.2085291031107772,-0.5268461008381564
6.0,8.6,65.0,0.0,32.0,0.0,-3.0,7.1,-33.92238738690503,-3.5204189513460733,-4.400983654049924,2,Done,naphthalene_A1=0_A2=32_a=6.0_b=8.6_theta=65.0_cx=0.0_cy=-3.0_cz=7.1.log,-0.4213440995663405,-0.17279617371968925,-0.053418671304825686,-1.982229416287737,-0.0133948284201324,-0.0133948284201324,-1.982229416287737
6.0,8.6,65.0,0.0,32.0,0.0,0.9,7.4,-33.11214270989876,-3.5204189513460733,-4.400983654049924,2,Done,naphthalene_A1=0_A2=32_a=6.0_b=8.6_theta=65.0_cx=0.0_cy=0.9_cz=7.4.log,-2.318874098593369,-0.20756650279508904,-0.2424742566072382,-0.5253858850337565,-0.20699923372012569,-0.20699923372012569,-0.5253858850337565
5.9,8.7,64.0,0.0,32.0,0.0,-3.1,7.1,-34.006000584806316,-3.638983200769872,-4.344952031184221,2,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.7_theta=64.0_cx=0.0_cy=-3.1_cz=7.1.log,-0.4096322529367171,-0.17585465736920014,-0.04819339548703283,-2.008525222889148,-0.011691138846799731,-0.011691138846799731,-2.008525222889148
5.9,8.7,64.0,0.0,32.0,0.0,0.8,7.4,-33.12917960691266,-3.638983200769872,-4.344952031184221,2,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.7_theta=64.0_cx=0.0_cy=0.8_cz=7.4.log,-2.3007961630355567,-0.2262575156055391,-0.24488891509827224,-0.5388233841804322,-0.19305658910889176,-0.19305658910889176,-0.5388233841804322
5.9,8.7,64.5,0.0,32.0,0.0,-3.1,7.1,-33.944530960405245,-3.608258428692352,-4.349465083098038,2,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.7_theta=64.5_cx=0.0_cy=-3.1_cz=7.1.log,-0.40340296109206975,-0.1775777999428101,-0.04957078001461923,-2.00596247203066,-0.011300200101686642,-0.011300200101686642,-2.00596247203066
5.9,8.7,64.5,0.0,32.0,0.0,0.9,7.4,-33.14466780854855,-3.608258428692352,-4.349465083098038,2,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.7_theta=64.5_cx=0.0_cy=0.9_cz=7.4.log,-2.3140843147411942,-0.227222625981085,-0.25215673592174426,-0.5326329980161972,-0.2032078183547128,-0.2032078183547128,-0.5326329980161972
5.9,8.7,65.0,0.0,32.0,0.0,-3.1,7.1,-32.25032675085822,-4.350604641222162,-3.5592191497562453,2,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.7_theta=65.0_cx=0.0_cy=-3.1_cz=7.1.log,-0.3973117215791717,-0.17920618830248713,-0.05098330491455272,-2.00339344603708,-0.010916163912042977,-0.010916163912042977,-2.00339344603708
5.9,8.7,65.0,0.0,32.0,0.0,0.9,7.4,-31.472961088235024,-4.350604641222162,-3.5592191497562453,2,Done,naphthalene_A1=0_A2=32_a=5.9_b=8.7_theta=65.0_cx=0.0_cy=0.9_cz=7.4.log,-2.318874098593369,-0.2281456931959837,-0.2543222729000263,-0.5313597802014556,-0.20168798914528446,-0.20168798914528446,-0.5313597802014556
6.0,8.7,64.0,0.0,32.0,0.0,-3.1,7.1,-33.70681511191651,-3.5320115711656404,-4.3479458813380925,2,Done,naphthalene_A1=0_A2=32_a=6.0_b=8.7_theta=64.0_cx=0.0_cy=-3.1_cz=7.1.log,-0.4096322529367171,-0.1654950948432088,-0.046977281162980944,-1.9895857160445305,-0.012114080542232841,-0.012114080542232841,-1.9895857160445305
6.0,8.7,64.0,0.0,32.0,0.0,0.8,7.4,-32.828621141496114,-3.5320115711656404,-4.3479458813380925,2,Done,naphthalene_A1=0_A2=32_a=6.0_b=8.7_theta=64.0_cx=0.0_cy=0.8_cz=7.4.log,-2.3007961630355567,-0.2059600771171972,-0.2335579670034349,-0.5305408796411939,-0.1925056352338288,-0.1925056352338288,-0.5305408796411939
6.0,8.7,64.5,0.0,32.0,0.0,-3.1,7.1,-33.685197392245755,-3.532351681496948,-4.34664944576798,2,Done,naphthalene_A1=0_A2=32_a=6.0_b=8.7_theta=64.5_cx=0.0_cy=-3.1_cz=7.1.log,-0.40340296109206975,-0.1672684380901046,-0.04835027299122885,-1.9872388286457865,-0.011724396812496709,-0.011724396812496709,-1.9872388286457865
6.0,8.7,64.5,0.0,32.0,0.0,0.8,7.4,-32.821767477784306,-3.532351681496948,-4.34664944576798,2,Done,naphthalene_A1=0_A2=32_a=6.0_b=8.7_theta=64.5_cx=0.0_cy=0.8_cz=7.4.log,-2.3030156658496708,-0.20676391752203926,-0.23566702811513096,-0.5288321699190419,-0.19106110726716,-0.19106110726716,-0.5288321699190419
