a,b,theta,A1,A2,E,E_p,E_t,machine_type,status,file_name,cx,cy,cz
5.7,8.7,67.5,-18.0,32.0,-24.94143665686716,-3.942369225609582,-4.2641745514119975,2,Done,naphthalene_A1=-18_A2=32_a=5.7_b=8.7_theta=67.5_cx=0_cy=0_cz=0.log,,,
5.9,8.5,69.5,-16.0,32.0,-25.81995065684896,-3.774527870933525,-4.567723728745476,1,Done,naphthalene_A1=-16_A2=32_a=5.9_b=8.5_theta=69.5_cx=0_cy=0_cz=0.log,,,
6.0,8.6,65.0,-19.0,32.0,-23.5564367454499,-3.0054177293786783,-4.386400321673136,2,Done,naphthalene_A1=-19_A2=32_a=6.0_b=8.6_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.8,8.7,68.0,-17.0,32.0,-25.28386133350432,-3.826288660755381,-4.4078210029983875,2,Done,naphthalene_A1=-17_A2=32_a=5.8_b=8.7_theta=68.0_cx=0_cy=0_cz=0.log,,,
5.7,8.8,67.5,-18.0,32.0,-24.974905530456446,-3.942369225609582,-4.2725417698093215,2,Done,naphthalene_A1=-18_A2=32_a=5.7_b=8.8_theta=67.5_cx=0_cy=0_cz=0.log,,,
5.9,8.6,69.5,-16.0,32.0,-25.69743058434689,-3.774527870933525,-4.537093710619956,1,Done,naphthalene_A1=-16_A2=32_a=5.9_b=8.6_theta=69.5_cx=0_cy=0_cz=0.log,,,
6.0,8.7,65.0,-19.0,32.0,-23.62232780561317,-3.0054177293786783,-4.402873086713953,2,Done,naphthalene_A1=-19_A2=32_a=6.0_b=8.7_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.8,8.8,68.0,-17.0,32.0,-25.156393972341906,-3.826288660755381,-4.375954162707785,2,Done,naphthalene_A1=-17_A2=32_a=5.8_b=8.8_theta=68.0_cx=0_cy=0_cz=0.log,,,
5.7,8.9,67.5,-18.0,32.0,-24.899508948670697,-3.942369225609582,-4.253692624362883,2,Done,naphthalene_A1=-18_A2=32_a=5.7_b=8.9_theta=67.5_cx=0_cy=0_cz=0.log,,,
5.7,8.4,70.0,-16.0,32.0,-25.86698880617041,-4.093384527193848,-4.420054937945679,1,Done,naphthalene_A1=-16_A2=32_a=5.7_b=8.4_theta=70.0_cx=0_cy=0_cz=0.log,,,
6.0,8.8,64.0,-19.0,32.0,-23.25325528893154,-2.8946766470326115,-4.365975498716581,2,Done,naphthalene_A1=-19_A2=32_a=6.0_b=8.8_theta=64.0_cx=0_cy=0_cz=0.log,,,
5.6,8.6,68.5,-17.0,32.0,-25.18014773586765,-4.137718736194073,-4.226177565869875,2,Done,naphthalene_A1=-17_A2=32_a=5.6_b=8.6_theta=68.5_cx=0_cy=0_cz=0.log,,,
5.8,8.7,67.5,-18.0,32.0,-24.950347298872657,-3.751419187581632,-4.361877230927348,2,Done,naphthalene_A1=-18_A2=32_a=5.8_b=8.7_theta=67.5_cx=0_cy=0_cz=0.log,,,
6.0,8.8,64.5,-19.0,32.0,-23.41525076027029,-2.9501008402439775,-4.378762269945582,2,Done,naphthalene_A1=-19_A2=32_a=6.0_b=8.8_theta=64.5_cx=0_cy=0_cz=0.log,,,
5.7,8.5,70.0,-16.0,32.0,-26.00843458052259,-4.093384527193848,-4.4554163815337215,1,Done,naphthalene_A1=-16_A2=32_a=5.7_b=8.5_theta=70.0_cx=0_cy=0_cz=0.log,,,
5.6,8.7,68.5,-17.0,32.0,-25.318950437707823,-4.137718736194073,-4.2608782413299195,2,Done,naphthalene_A1=-17_A2=32_a=5.6_b=8.7_theta=68.5_cx=0_cy=0_cz=0.log,,,
5.8,8.8,67.5,-18.0,32.0,-24.88898686110042,-3.751419187581632,-4.346537121484289,2,Done,naphthalene_A1=-18_A2=32_a=5.8_b=8.8_theta=67.5_cx=0_cy=0_cz=0.log,,,
6.0,8.8,65.0,-19.0,32.0,-23.56943624280393,-3.0054177293786783,-4.389650196011643,2,Done,naphthalene_A1=-19_A2=32_a=6.0_b=8.8_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.7,8.6,70.0,-16.0,32.0,-26.011685082339678,-4.093384527193848,-4.456229006987996,1,Done,naphthalene_A1=-16_A2=32_a=5.7_b=8.6_theta=70.0_cx=0_cy=0_cz=0.log,,,
5.6,8.8,68.5,-17.0,32.0,-25.33119692280889,-4.137718736194073,-4.263939862605183,2,Done,naphthalene_A1=-17_A2=32_a=5.6_b=8.8_theta=68.5_cx=0_cy=0_cz=0.log,,,
5.8,8.9,67.5,-18.0,32.0,-24.731316188233905,-3.751419187581632,-4.30711945326766,2,Done,naphthalene_A1=-18_A2=32_a=5.8_b=8.9_theta=67.5_cx=0_cy=0_cz=0.log,,,
5.7,8.7,64.5,-19.0,32.0,-23.086325078853413,-3.629044069966767,-3.957059234729969,2,Done,naphthalene_A1=-19_A2=32_a=5.7_b=8.7_theta=64.5_cx=0_cy=0_cz=0.log,,,
5.8,8.4,70.0,-16.0,32.0,-26.036046275519773,-3.982054840598721,-4.517984148580581,1,Done,naphthalene_A1=-16_A2=32_a=5.8_b=8.4_theta=70.0_cx=0_cy=0_cz=0.log,,,
5.7,8.6,68.5,-17.0,32.0,-25.448568903491825,-4.033082698704675,-4.3456008765206215,2,Done,naphthalene_A1=-17_A2=32_a=5.7_b=8.6_theta=68.5_cx=0_cy=0_cz=0.log,,,
5.6,8.7,68.0,-18.0,32.0,-24.934229076956395,-4.111040776013397,-4.178036881232401,2,Done,naphthalene_A1=-18_A2=32_a=5.6_b=8.7_theta=68.0_cx=0_cy=0_cz=0.log,,,
5.7,8.7,65.0,-19.0,32.0,-23.39582681597676,-3.681976420979481,-4.007968493504451,2,Done,naphthalene_A1=-19_A2=32_a=5.7_b=8.7_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.7,8.7,68.5,-17.0,32.0,-25.48385002557189,-4.033082698704675,-4.354421157040633,2,Done,naphthalene_A1=-17_A2=32_a=5.7_b=8.7_theta=68.5_cx=0_cy=0_cz=0.log,,,
5.8,8.5,70.0,-16.0,32.0,-26.081553300842643,-3.982054840598721,-4.5293609049113,1,Done,naphthalene_A1=-16_A2=32_a=5.8_b=8.5_theta=70.0_cx=0_cy=0_cz=0.log,,,
5.6,8.8,68.0,-18.0,32.0,-25.033486098865986,-4.111040776013397,-4.202851136709796,2,Done,naphthalene_A1=-18_A2=32_a=5.6_b=8.8_theta=68.0_cx=0_cy=0_cz=0.log,,,
5.7,8.7,65.5,-19.0,32.0,-23.68966088339221,-3.733076442789752,-4.055876999453177,2,Done,naphthalene_A1=-19_A2=32_a=5.7_b=8.7_theta=65.5_cx=0_cy=0_cz=0.log,,,
5.7,8.8,68.5,-17.0,32.0,-25.40566980990117,-4.033082698704675,-4.334876103122952,2,Done,naphthalene_A1=-17_A2=32_a=5.7_b=8.8_theta=68.5_cx=0_cy=0_cz=0.log,,,
5.6,8.9,68.0,-18.0,32.0,-25.015067425207235,-4.111040776013397,-4.1982464682951095,2,Done,naphthalene_A1=-18_A2=32_a=5.6_b=8.9_theta=68.0_cx=0_cy=0_cz=0.log,,,
5.8,8.6,70.0,-16.0,32.0,-26.001611036597748,-3.982054840598721,-4.509375338850077,1,Done,naphthalene_A1=-16_A2=32_a=5.8_b=8.6_theta=70.0_cx=0_cy=0_cz=0.log,,,
5.7,8.8,64.5,-19.0,32.0,-23.41843098122627,-3.629044069966767,-4.040085710323183,2,Done,naphthalene_A1=-19_A2=32_a=5.7_b=8.8_theta=64.5_cx=0_cy=0_cz=0.log,,,
5.8,8.6,68.5,-17.0,32.0,-25.479718500049792,-3.8662629303289577,-4.436798159847967,2,Done,naphthalene_A1=-17_A2=32_a=5.8_b=8.6_theta=68.5_cx=0_cy=0_cz=0.log,,,
5.7,8.7,68.0,-18.0,32.0,-25.13164121261798,-3.978099017462228,-4.293860794423381,2,Done,naphthalene_A1=-18_A2=32_a=5.7_b=8.7_theta=68.0_cx=0_cy=0_cz=0.log,,,
5.9,8.4,70.0,-16.0,32.0,-25.97819612838793,-3.8096772159915417,-4.589710424101213,1,Done,naphthalene_A1=-16_A2=32_a=5.9_b=8.4_theta=70.0_cx=0_cy=0_cz=0.log,,,
5.7,8.8,65.0,-19.0,32.0,-23.683971877675503,-3.681976420979481,-4.080004758929134,2,Done,naphthalene_A1=-19_A2=32_a=5.7_b=8.8_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.8,8.7,68.5,-17.0,32.0,-25.42371197743341,-3.8662629303289577,-4.422796529193874,2,Done,naphthalene_A1=-17_A2=32_a=5.8_b=8.7_theta=68.5_cx=0_cy=0_cz=0.log,,,
5.7,8.8,68.0,-18.0,32.0,-25.128413301310506,-3.978099017462228,-4.293053816596512,2,Done,naphthalene_A1=-18_A2=32_a=5.7_b=8.8_theta=68.0_cx=0_cy=0_cz=0.log,,,
5.9,8.5,70.0,-16.0,32.0,-25.939205167349428,-3.8096772159915417,-4.579962683841586,1,Done,naphthalene_A1=-16_A2=32_a=5.9_b=8.5_theta=70.0_cx=0_cy=0_cz=0.log,,,
5.7,8.8,65.5,-19.0,32.0,-23.93470353865996,-3.733076442789752,-4.117137663270114,2,Done,naphthalene_A1=-19_A2=32_a=5.7_b=8.8_theta=65.5_cx=0_cy=0_cz=0.log,,,
5.8,8.8,68.5,-17.0,32.0,-25.26634250965435,-3.8662629303289577,-4.383454162249109,2,Done,naphthalene_A1=-17_A2=32_a=5.8_b=8.8_theta=68.5_cx=0_cy=0_cz=0.log,,,
5.7,8.9,68.0,-18.0,32.0,-25.02068740455433,-3.978099017462228,-4.266122342407471,2,Done,naphthalene_A1=-18_A2=32_a=5.7_b=8.9_theta=68.0_cx=0_cy=0_cz=0.log,,,
5.7,8.9,64.5,-19.0,32.0,-23.60474874032661,-3.629044069966767,-4.08666515009827,2,Done,naphthalene_A1=-19_A2=32_a=5.7_b=8.9_theta=64.5_cx=0_cy=0_cz=0.log,,,
5.9,8.6,70.0,-16.0,32.0,-25.78663740551565,-3.8096772159915417,-4.541820743383142,1,Done,naphthalene_A1=-16_A2=32_a=5.9_b=8.6_theta=70.0_cx=0_cy=0_cz=0.log,,,
5.6,8.6,69.0,-17.0,32.0,-25.351585977827202,-4.139982792257797,-4.267905098327901,2,Done,naphthalene_A1=-17_A2=32_a=5.6_b=8.6_theta=69.0_cx=0_cy=0_cz=0.log,,,
5.8,8.7,68.0,-18.0,32.0,-25.118196183582768,-3.79575527907582,-4.381671406357782,2,Done,naphthalene_A1=-18_A2=32_a=5.8_b=8.7_theta=68.0_cx=0_cy=0_cz=0.log,,,
5.7,8.9,65.0,-19.0,32.0,-23.83135891659185,-3.681976420979481,-4.1168515186582235,2,Done,naphthalene_A1=-19_A2=32_a=5.7_b=8.9_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.7,8.4,70.5,-16.0,32.0,-26.013740805094127,-4.091081565537024,-4.45789441850502,1,Done,naphthalene_A1=-16_A2=32_a=5.7_b=8.4_theta=70.5_cx=0_cy=0_cz=0.log,,,
5.6,8.7,69.0,-17.0,32.0,-25.44742683507502,-4.139982792257797,-4.291865312639857,2,Done,naphthalene_A1=-17_A2=32_a=5.6_b=8.7_theta=69.0_cx=0_cy=0_cz=0.log,,,
5.8,8.8,68.0,-18.0,32.0,-25.02487289626152,-3.79575527907582,-4.358340584527468,2,Done,naphthalene_A1=-18_A2=32_a=5.8_b=8.8_theta=68.0_cx=0_cy=0_cz=0.log,,,
5.7,8.9,65.5,-19.0,32.0,-24.043958049383946,-3.733076442789752,-4.14445129095111,2,Done,naphthalene_A1=-19_A2=32_a=5.7_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log,,,
5.7,8.5,70.5,-16.0,32.0,-26.11198879068252,-4.091081565537024,-4.482456414902117,1,Done,naphthalene_A1=-16_A2=32_a=5.7_b=8.5_theta=70.5_cx=0_cy=0_cz=0.log,,,
5.6,8.8,69.0,-17.0,32.0,-25.421618603868406,-4.139982792257797,-4.285413254838204,2,Done,naphthalene_A1=-17_A2=32_a=5.6_b=8.8_theta=69.0_cx=0_cy=0_cz=0.log,,,
5.8,8.9,68.0,-18.0,32.0,-24.839280538610183,-3.79575527907582,-4.311942495114637,2,Done,naphthalene_A1=-18_A2=32_a=5.8_b=8.9_theta=68.0_cx=0_cy=0_cz=0.log,,,
5.8,8.7,65.5,-19.0,32.0,-23.873122217017226,-3.5162265570834284,-4.2101672757125925,2,Done,naphthalene_A1=-19_A2=32_a=5.8_b=8.7_theta=65.5_cx=0_cy=0_cz=0.log,,,
5.7,8.6,70.5,-16.0,32.0,-26.077430560253557,-4.091081565537024,-4.473816857294878,1,Done,naphthalene_A1=-16_A2=32_a=5.7_b=8.6_theta=70.5_cx=0_cy=0_cz=0.log,,,
5.7,8.6,69.0,-17.0,32.0,-25.618027978925966,-4.05698141711764,-4.376016286172671,2,Done,naphthalene_A1=-17_A2=32_a=5.7_b=8.6_theta=69.0_cx=0_cy=0_cz=0.log,,,
5.6,8.6,67.5,-18.0,32.0,-24.44265154807363,-4.090460330597125,-4.065432721719843,2,Done,naphthalene_A1=-18_A2=32_a=5.6_b=8.6_theta=67.5_cx=0_cy=0_cz=0.log,,,
5.8,8.8,65.5,-19.0,32.0,-23.995097610866647,-3.5162265570834284,-4.240661124174949,2,Done,naphthalene_A1=-19_A2=32_a=5.8_b=8.8_theta=65.5_cx=0_cy=0_cz=0.log,,,
5.8,8.4,70.5,-16.0,32.0,-26.18267402693164,-4.001099141547456,-4.545118935959182,1,Done,naphthalene_A1=-16_A2=32_a=5.8_b=8.4_theta=70.5_cx=0_cy=0_cz=0.log,,,
5.7,8.7,69.0,-17.0,32.0,-25.615489073446952,-4.056982044596225,-4.375381246063625,2,Done,naphthalene_A1=-17_A2=32_a=5.7_b=8.7_theta=69.0_cx=0_cy=0_cz=0.log,,,
5.6,8.6,68.0,-18.0,32.0,-24.69492688344326,-4.111040776013397,-4.118211332854116,2,Done,naphthalene_A1=-18_A2=32_a=5.6_b=8.6_theta=68.0_cx=0_cy=0_cz=0.log,,,
5.8,8.9,64.5,-19.0,32.0,-23.62199396977668,-3.4058732759440318,-4.202561854472151,2,Done,naphthalene_A1=-19_A2=32_a=5.8_b=8.9_theta=64.5_cx=0_cy=0_cz=0.log,,,
5.8,8.5,70.5,-16.0,32.0,-26.18990796257276,-4.001099141547456,-4.546927419869462,1,Done,naphthalene_A1=-16_A2=32_a=5.8_b=8.5_theta=70.5_cx=0_cy=0_cz=0.log,,,
5.7,8.8,69.0,-17.0,32.0,-25.50399811670649,-4.056982044596225,-4.347508506878512,2,Done,naphthalene_A1=-17_A2=32_a=5.7_b=8.8_theta=69.0_cx=0_cy=0_cz=0.log,,,
5.6,8.6,68.5,-18.0,32.0,-24.91839950939175,-4.1248943142709305,-4.167152720212472,2,Done,naphthalene_A1=-18_A2=32_a=5.6_b=8.6_theta=68.5_cx=0_cy=0_cz=0.log,,,
5.8,8.9,65.0,-19.0,32.0,-23.81482026318554,-3.4615384330973034,-4.222935849247733,2,Done,naphthalene_A1=-19_A2=32_a=5.8_b=8.9_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.8,8.6,70.5,-16.0,32.0,-26.076767909573395,-4.001099141547456,-4.5186424066196205,1,Done,naphthalene_A1=-16_A2=32_a=5.8_b=8.6_theta=70.5_cx=0_cy=0_cz=0.log,,,
5.8,8.6,69.0,-17.0,32.0,-25.6344147749478,-3.9026421949965875,-4.457282596238656,2,Done,naphthalene_A1=-17_A2=32_a=5.8_b=8.6_theta=69.0_cx=0_cy=0_cz=0.log,,,
5.6,8.7,68.5,-18.0,32.0,-25.11169768997933,-4.1248943142709305,-4.215477265359368,2,Done,naphthalene_A1=-18_A2=32_a=5.6_b=8.7_theta=68.5_cx=0_cy=0_cz=0.log,,,
5.8,8.9,65.5,-19.0,32.0,-23.99654590385035,-3.5162265570834284,-4.241023197420873,2,Done,naphthalene_A1=-19_A2=32_a=5.8_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log,,,
5.9,8.4,70.5,-16.0,32.0,-26.1117829673458,-3.840928469027858,-4.607481507322519,1,Done,naphthalene_A1=-16_A2=32_a=5.9_b=8.4_theta=70.5_cx=0_cy=0_cz=0.log,,,
5.8,8.7,69.0,-17.0,32.0,-25.54529580497183,-3.902642194996588,-4.435002853744663,2,Done,naphthalene_A1=-17_A2=32_a=5.8_b=8.7_theta=69.0_cx=0_cy=0_cz=0.log,,,
5.6,8.8,68.5,-18.0,32.0,-25.170186641975302,-4.1248943142709305,-4.23009950335836,2,Done,naphthalene_A1=-18_A2=32_a=5.6_b=8.8_theta=68.5_cx=0_cy=0_cz=0.log,,,
5.9,8.7,65.5,-19.0,32.0,-23.899505247711204,-3.289359101792797,-4.330196761031401,2,Done,naphthalene_A1=-19_A2=32_a=5.9_b=8.7_theta=65.5_cx=0_cy=0_cz=0.log,,,
5.8,8.8,69.0,-17.0,32.0,-25.35900063591545,-3.902642194996588,-4.388429061480565,2,Done,naphthalene_A1=-17_A2=32_a=5.8_b=8.8_theta=69.0_cx=0_cy=0_cz=0.log,,,
5.9,8.5,70.5,-16.0,32.0,-26.039102249080315,-3.840928469027858,-4.589311327756152,1,Done,naphthalene_A1=-16_A2=32_a=5.9_b=8.5_theta=70.5_cx=0_cy=0_cz=0.log,,,
5.7,8.6,67.5,-18.0,32.0,-24.77756367519032,-3.942369225609582,-4.22320630599279,2,Done,naphthalene_A1=-18_A2=32_a=5.7_b=8.6_theta=67.5_cx=0_cy=0_cz=0.log,,,
5.9,8.8,65.5,-19.0,32.0,-23.91309711418581,-3.289359101792797,-4.333594727650052,2,Done,naphthalene_A1=-19_A2=32_a=5.9_b=8.8_theta=65.5_cx=0_cy=0_cz=0.log,,,
5.7,8.5,68.5,-17.0,32.0,-25.277175841853023,-4.033082698704675,-4.302752611110918,2,Done,naphthalene_A1=-17_A2=32_a=5.7_b=8.5_theta=68.5_cx=0_cy=0_cz=0.log,,,
5.9,8.6,70.5,-16.0,32.0,-25.85760878678411,-3.840928469027858,-4.543937962182099,1,Done,naphthalene_A1=-16_A2=32_a=5.9_b=8.6_theta=70.5_cx=0_cy=0_cz=0.log,,,
5.7,8.6,68.0,-18.0,32.0,-25.009319433360357,-3.978099017462228,-4.263280349608976,2,Done,naphthalene_A1=-18_A2=32_a=5.7_b=8.6_theta=68.0_cx=0_cy=0_cz=0.log,,,
5.9,8.9,64.5,-19.0,32.0,-23.50969352549873,-3.177618395944592,-4.2886141834023865,2,Done,naphthalene_A1=-19_A2=32_a=5.9_b=8.9_theta=64.5_cx=0_cy=0_cz=0.log,,,
5.7,8.5,69.0,-17.0,32.0,-25.48958797706291,-4.056982044596225,-4.343905971967615,2,Done,naphthalene_A1=-17_A2=32_a=5.7_b=8.5_theta=69.0_cx=0_cy=0_cz=0.log,,,
5.7,8.4,71.0,-16.0,32.0,-26.12471343833021,-4.078943639528006,-4.4917065398185505,1,Done,naphthalene_A1=-16_A2=32_a=5.7_b=8.4_theta=71.0_cx=0_cy=0_cz=0.log,,,
5.7,8.6,68.5,-18.0,32.0,-25.21858899842482,-4.009386666060891,-4.29995391657576,2,Done,naphthalene_A1=-18_A2=32_a=5.7_b=8.6_theta=68.5_cx=0_cy=0_cz=0.log,,,
5.9,8.9,65.0,-19.0,32.0,-23.66945882630534,-3.2337322227540426,-4.300498595199315,2,Done,naphthalene_A1=-19_A2=32_a=5.9_b=8.9_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.7,8.5,69.5,-17.0,32.0,-25.67481261398644,-4.074704809521791,-4.381350748735713,2,Done,naphthalene_A1=-17_A2=32_a=5.7_b=8.5_theta=69.5_cx=0_cy=0_cz=0.log,,,
5.7,8.7,68.5,-18.0,32.0,-25.300441402941946,-4.009386666060891,-4.32041701770504,2,Done,naphthalene_A1=-18_A2=32_a=5.7_b=8.7_theta=68.5_cx=0_cy=0_cz=0.log,,,
5.9,8.9,65.5,-19.0,32.0,-23.820182963507254,-3.289359101792797,-4.310366189980413,2,Done,naphthalene_A1=-19_A2=32_a=5.9_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log,,,
5.7,8.5,71.0,-16.0,32.0,-26.18117427825928,-4.078943639528006,-4.505821749800816,1,Done,naphthalene_A1=-16_A2=32_a=5.7_b=8.5_theta=71.0_cx=0_cy=0_cz=0.log,,,
5.7,8.6,69.5,-17.0,32.0,-25.76150186546147,-4.074704809521791,-4.403023061604472,2,Done,naphthalene_A1=-17_A2=32_a=5.7_b=8.6_theta=69.5_cx=0_cy=0_cz=0.log,,,
5.7,8.8,68.5,-18.0,32.0,-25.26152323267889,-4.009386666060891,-4.310687475139275,2,Done,naphthalene_A1=-18_A2=32_a=5.7_b=8.8_theta=68.5_cx=0_cy=0_cz=0.log,,,
5.6,8.8,65.0,-19.0,32.0,-23.411363963386968,-3.8839041189057752,-3.9108889313938566,2,Done,naphthalene_A1=-19_A2=32_a=5.6_b=8.8_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.7,8.6,71.0,-16.0,32.0,-26.110107515472922,-4.078943639528006,-4.4880550591042265,1,Done,naphthalene_A1=-16_A2=32_a=5.7_b=8.6_theta=71.0_cx=0_cy=0_cz=0.log,,,
5.7,8.7,69.5,-17.0,32.0,-25.722259899950586,-4.074704809521791,-4.393212570226751,2,Done,naphthalene_A1=-17_A2=32_a=5.7_b=8.7_theta=69.5_cx=0_cy=0_cz=0.log,,,
5.8,8.6,67.5,-18.0,32.0,-24.895033547305502,-3.751419187581632,-4.3480487930355585,2,Done,naphthalene_A1=-18_A2=32_a=5.8_b=8.6_theta=67.5_cx=0_cy=0_cz=0.log,,,
5.6,8.8,65.5,-19.0,32.0,-23.69715837296098,-3.9279521833523177,-3.9603135015640873,2,Done,naphthalene_A1=-19_A2=32_a=5.6_b=8.8_theta=65.5_cx=0_cy=0_cz=0.log,,,
5.8,8.4,71.0,-16.0,32.0,-26.301739029586315,-4.013530742144212,-4.568669386324473,1,Done,naphthalene_A1=-16_A2=32_a=5.8_b=8.4_theta=71.0_cx=0_cy=0_cz=0.log,,,
5.8,8.5,68.5,-17.0,32.0,-25.412926335353408,-3.8662629303289577,-4.420100118673872,2,Done,naphthalene_A1=-17_A2=32_a=5.8_b=8.5_theta=68.5_cx=0_cy=0_cz=0.log,,,
5.8,8.6,68.0,-18.0,32.0,-25.099318172666244,-3.79575527907582,-4.376951903628652,2,Done,naphthalene_A1=-18_A2=32_a=5.8_b=8.6_theta=68.0_cx=0_cy=0_cz=0.log,,,
5.6,8.8,66.0,-19.0,32.0,-23.963917894056074,-3.968858305248432,-4.006550320889802,2,Done,naphthalene_A1=-19_A2=32_a=5.6_b=8.8_theta=66.0_cx=0_cy=0_cz=0.log,,,
5.8,8.5,71.0,-16.0,32.0,-26.27204023604281,-4.013530742144212,-4.561244687938596,1,Done,naphthalene_A1=-16_A2=32_a=5.8_b=8.5_theta=71.0_cx=0_cy=0_cz=0.log,,,
5.8,8.5,69.0,-17.0,32.0,-25.60550413443707,-3.902642194996588,-4.4500549361109725,2,Done,naphthalene_A1=-17_A2=32_a=5.8_b=8.5_theta=69.0_cx=0_cy=0_cz=0.log,,,
5.8,8.6,68.5,-18.0,32.0,-25.285602046409625,-3.8371176008367907,-4.40284171118401,2,Done,naphthalene_A1=-18_A2=32_a=5.8_b=8.6_theta=68.5_cx=0_cy=0_cz=0.log,,,
5.6,8.9,65.0,-19.0,32.0,-23.68656725902111,-3.8839041189057752,-3.979689755302388,2,Done,naphthalene_A1=-19_A2=32_a=5.6_b=8.9_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.8,8.6,71.0,-16.0,32.0,-26.12692729383707,-4.013530742144212,-4.5249664523871616,1,Done,naphthalene_A1=-16_A2=32_a=5.8_b=8.6_theta=71.0_cx=0_cy=0_cz=0.log,,,
5.8,8.5,69.5,-17.0,32.0,-25.776683842297643,-3.934915034275036,-4.476713443436894,2,Done,naphthalene_A1=-17_A2=32_a=5.8_b=8.5_theta=69.5_cx=0_cy=0_cz=0.log,,,
5.8,8.7,68.5,-18.0,32.0,-25.26903829257936,-3.8371176008367907,-4.3987007727264436,2,Done,naphthalene_A1=-18_A2=32_a=5.8_b=8.7_theta=68.5_cx=0_cy=0_cz=0.log,,,
5.6,8.9,65.5,-19.0,32.0,-23.92866187205073,-3.9279521833523177,-4.018189376336522,2,Done,naphthalene_A1=-19_A2=32_a=5.6_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log,,,
5.9,8.4,71.0,-16.0,32.0,-26.223691845778376,-3.867678592796437,-4.622083665046374,1,Done,naphthalene_A1=-16_A2=32_a=5.9_b=8.4_theta=71.0_cx=0_cy=0_cz=0.log,,,
5.8,8.6,69.5,-17.0,32.0,-25.76882490701973,-3.934915034275036,-4.474748709617415,2,Done,naphthalene_A1=-17_A2=32_a=5.8_b=8.6_theta=69.5_cx=0_cy=0_cz=0.log,,,
5.8,8.8,68.5,-18.0,32.0,-25.144698441028595,-3.8371176008367907,-4.367615809838752,2,Done,naphthalene_A1=-18_A2=32_a=5.8_b=8.8_theta=68.5_cx=0_cy=0_cz=0.log,,,
5.6,8.9,66.0,-19.0,32.0,-24.152675412246023,-3.968858305248432,-4.053739700437292,2,Done,naphthalene_A1=-19_A2=32_a=5.6_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log,,,
5.9,8.5,71.0,-16.0,32.0,-26.118601490976292,-3.867678592796437,-4.5958110763458535,1,Done,naphthalene_A1=-16_A2=32_a=5.9_b=8.5_theta=71.0_cx=0_cy=0_cz=0.log,,,
5.8,8.7,69.5,-17.0,32.0,-25.64764017588459,-3.934915034275036,-4.444452526833629,2,Done,naphthalene_A1=-17_A2=32_a=5.8_b=8.7_theta=69.5_cx=0_cy=0_cz=0.log,,,
5.6,8.6,69.0,-18.0,32.0,-25.111130420817066,-4.131065247638617,-4.212249981384957,2,Done,naphthalene_A1=-18_A2=32_a=5.6_b=8.6_theta=69.0_cx=0_cy=0_cz=0.log,,,
5.6,9.0,65.0,-19.0,32.0,-23.82771182840225,-3.8839041189057752,-4.014975897647673,2,Done,naphthalene_A1=-19_A2=32_a=5.6_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.9,8.5,68.5,-17.0,32.0,-25.36211308569181,-3.664115603896789,-4.50847046947456,2,Done,naphthalene_A1=-17_A2=32_a=5.9_b=8.5_theta=68.5_cx=0_cy=0_cz=0.log,,,
5.9,8.6,71.0,-16.0,32.0,-25.90933694608975,-3.867678592796437,-4.5434949401242175,1,Done,naphthalene_A1=-16_A2=32_a=5.9_b=8.6_theta=71.0_cx=0_cy=0_cz=0.log,,,
5.6,8.7,69.0,-18.0,32.0,-25.259654507739462,-4.131065247638617,-4.249381003115559,2,Done,naphthalene_A1=-18_A2=32_a=5.6_b=8.7_theta=69.0_cx=0_cy=0_cz=0.log,,,
5.6,9.0,65.5,-19.0,32.0,-24.03107150411233,-3.9279521833523177,-4.043791784351924,2,Done,naphthalene_A1=-19_A2=32_a=5.6_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log,,,
5.9,8.5,69.0,-17.0,32.0,-25.529122362146158,-3.707312764658127,-4.528624208207474,2,Done,naphthalene_A1=-17_A2=32_a=5.9_b=8.5_theta=69.0_cx=0_cy=0_cz=0.log,,,
5.7,8.3,70.5,-16.0,32.0,-25.755264415987767,-4.091081565537024,-4.393275321228431,1,Done,naphthalene_A1=-16_A2=32_a=5.7_b=8.3_theta=70.5_cx=0_cy=0_cz=0.log,,,
5.6,8.8,69.0,-18.0,32.0,-25.27851745847147,-4.131065247638617,-4.254096740798558,2,Done,naphthalene_A1=-18_A2=32_a=5.6_b=8.8_theta=69.0_cx=0_cy=0_cz=0.log,,,
